reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15,35,13,11,4,81,1,254.9586104999762,,254.93260900001042,254.9586104999762,255.9414972999366,255.9414972999366,255.9581928999396,257.0427288999781,l,1.0860322999069467,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,11,5,82,5,257.06527499994263,,257.04499630001374,257.06527499994263,258.05476400000043,258.05476400000043,258.07148229994345,259.13953279994894,t,1.0778061000164598,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,11,6,83,4,259.1647538000252,,259.14168949995656,259.1647538000252,260.1513996999711,260.1513996999711,260.16801519994624,261.2192123000277,t,1.0529274999862537,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
67,75,119,12,0,84,5,261.2414774999488,,261.2218713000184,261.2414774999488,262.23142850003205,262.23142850003205,262.24801510002,264.48072320001666,t,2.2396128000691533,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
11,30,7,12,1,85,0,264.50533059996087,,264.4829994000029,264.50533059996087,265.49280240002554,265.49280240002554,265.5095426000189,267.0266464999877,l,1.5174968999344856,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
40,55,62,12,2,86,3,267.0502842999995,,267.0290021999972,267.0502842999995,268.03882130002603,268.03882130002603,268.0553432999877,268.80692100001033,t,0.7544710000511259,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
27,50,21,12,3,87,2,268.830775899929,,268.80907509999815,268.830775899929,269.81925619998947,269.81925619998947,269.8358665999258,270.7038410999812,t,0.8774823000421748,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
49,60,89,12,4,88,4,270.727408100036,,270.70608129992615,270.727408100036,271.7161866999231,271.7161866999231,271.73279839998577,272.883989199996,t,1.152306400006637,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
78,80,162,12,5,89,6,272.9069148999406,,272.886567599955,272.9069148999406,273.89603249996435,273.89603249996435,273.91264380002394,274.9637267999351,t,1.0621291000861675,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
15,35,13,12,6,90,1,274.9897329999367,,274.96674709999934,274.9897329999367,275.9759387000231,275.9759387000231,275.99265409994405,276.56211900000926,l,0.5803188999416307,None,01,001,2024-11-18_08h55.44.741,7.0 Delay Discounting,2024.1.5,None,2024-11-18 08h55.58.565069 +0530,
